2025-06-29 20:48:03 [INFO] [ForgeModLoader] Forge Mod Loader version 6.4.50.1,345 for Minecraft 1.6.4 loading
2025-06-29 20:48:03 [INFO] [ForgeModLoader] Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_202, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_202
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Java classpath at launch is minecraftforge-universal-1.6.4-9.11.1.1345.jar
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Java library path at launch is C:\Program Files\Java\jre1.8.0_202\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files\Python310\Scripts\;C:\Program Files\Python310\;C:\Program Files\ImageMagick-7.1.1-Q16-HDRI;C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64\compiler;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Neovim\bin;C:\Program Files\dotnet\;C:\Program Files\Common Files\Autodesk Shared\;C:\Program Files\NVIDIA Corporation\NVIDIA app\NvDLISR;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\Git\cmd;C:\Users\OseanMan\AppData\Local\Microsoft\WindowsApps;C:\Users\OseanMan\AppData\Local\Microsoft\WinGet\Links;C:\Users\OseanMan\AppData\Local\atom\bin;C:\Users\OseanMan\AppData\Local\Programs\Microsoft VS Code\bin;.
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enabling runtime deobfuscation
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Instantiating coremod class FMLCorePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enqueued coremod FMLCorePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Instantiating coremod class FMLForgePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enqueued coremod FMLForgePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] All fundamental core mods are successfully located
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Discovering coremods
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Examining for coremod candidacy Backpack-1.28.37-1.6.x.jar
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemTunnahDiggah with ID 4296 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4297 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4298 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4299 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemPumbaaBomb with ID 4300 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4301 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemZebraMilk with ID 4302 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4303 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4304 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4305 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4306 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4307 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4308 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4309 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4310 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemVase with ID 4311 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4312 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemGroundRhinoHorn with ID 4313 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemBed with ID 4314 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4315 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4316 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSpear with ID 4317 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemMangoJuice with ID 4318 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4319 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4320 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4321 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4322 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemJar with ID 4323 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4324 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemShovel with ID 4325 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemPickaxe with ID 4326 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemAxe with ID 4327 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSword with ID 4328 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemHoe with ID 4329 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4330 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4331 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4332 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemArmor with ID 4333 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemRugDye with ID 4334 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSpecialArmor with ID 4335 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4336 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemBlockPlacer with ID 4337 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4338 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4339 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4340 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4341 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemPassionFruit with ID 4342 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemTallFlower with ID 4343 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4344 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemShovelFire with ID 4345 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemPickaxeFire with ID 4346 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemAxeFire with ID 4347 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSwordFire with ID 4348 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemBugStew with ID 4349 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4350 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4351 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSpear with ID 4352 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemXpGrub with ID 4353 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemShovelCorrupt with ID 4354 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemPickaxeCorrupt with ID 4355 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemAxeCorrupt with ID 4356 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSwordCorrupt with ID 4357 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSimbaCharm with ID 4358 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemZazuEgg with ID 4359 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4360 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSeeds with ID 4361 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemTicketLionSuit with ID 4362 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemTicketLionSuit with ID 4363 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemTicketLionSuit with ID 4364 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemTicketLionSuit with ID 4365 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemQuestBook with ID 4366 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemOutlandsHelm with ID 4367 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemDartQuiver with ID 4368 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemOutlandsFeather with ID 4369 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemScarRug with ID 4370 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemCoin with ID 4371 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemHyenaHead with ID 4372 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemAmulet with ID 4373 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemMountedShooter with ID 4374 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemStaff with ID 4375 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemNote with ID 4376 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemGiraffeSaddle with ID 4377 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSpawnEgg with ID 4378 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemGiraffeTie with ID 4379 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemYam with ID 4380 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4381 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemBanana with ID 4382 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemBlockPlacer with ID 4383 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4384 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4385 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4386 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemHyenaMeal with ID 4387 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4388 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4389 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [INFO] [Minecraft-Server] Loading properties
2025-06-29 20:48:06 [INFO] [Minecraft-Server] Default game type: SURVIVAL
2025-06-29 20:48:06 [INFO] [Minecraft-Server] Generating keypair
2025-06-29 20:48:06 [INFO] [Minecraft-Server] Starting Minecraft server on 25.56.43.189:25565
2025-06-29 20:48:06 [WARNING] [Minecraft-Server] **** SERVER IS RUNNING IN OFFLINE/INSECURE MODE!
2025-06-29 20:48:06 [WARNING] [Minecraft-Server] The server will make no attempt to authenticate usernames. Beware.
2025-06-29 20:48:06 [WARNING] [Minecraft-Server] While this makes the game possible to play without internet access, it also opens up the ability for hackers to connect with any username they choose.
2025-06-29 20:48:06 [WARNING] [Minecraft-Server] To change this, set "online-mode" to "true" in the server.properties file.
2025-06-29 20:48:06 [FINEST] [mcp] Sending event FMLInitializationEvent to mod mcp
2025-06-29 20:48:06 [FINEST] [mcp] Sent event FMLInitializationEvent to mod mcp
2025-06-29 20:48:06 [FINEST] [FML] Sending event FMLInitializationEvent to mod FML
2025-06-29 20:48:06 [FINEST] [FML] Sent event FMLInitializationEvent to mod FML
2025-06-29 20:48:06 [FINEST] [Forge] Sending event FMLInitializationEvent to mod Forge
2025-06-29 20:48:06 [FINEST] [Forge] Sent event FMLInitializationEvent to mod Forge
2025-06-29 20:48:06 [FINEST] [Backpack] Sending event FMLInitializationEvent to mod Backpack
2025-06-29 20:48:06 [FINEST] [Backpack] Sent event FMLInitializationEvent to mod Backpack
2025-06-29 20:48:06 [FINEST] [BiblioCraft] Sending event FMLInitializationEvent to mod BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemWritingDesk(2248) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemBookcaseMaster(2250) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemPotionShelfMaster(2252) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemGenericShelfMaster(2254) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemWeaponRackMaster(2253) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemWeaponCaseMaster(2255) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemLabelMaster(2251) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemTable(2245) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(2249) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(2246) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(2247) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemLantern(2243) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemLamp(2244) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemStuffsMaster(2242) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemMapFrame(2290) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.blocks.BlockItemSeat(2291) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.TapeMeasure(22478) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemTape(22479) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemChase(22480) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemPlate(22481) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemEnchantedPlate(22484) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemRedstoneBook(22482) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemReadingGlasses(22483) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemDrill(22486) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemLock(22487) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemClipboard(22488) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemSeatBack(22492) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemSeatBack2(22493) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemSeatBack3(22494) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemSeatBack4(22495) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemSeatBack5(22496) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemMapTool(22490) owned by BiblioCraft
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item jds.bibliocraft.items.ItemWaypointCompass(22491) owned by BiblioCraft
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod BiblioCraft entity SeatEntity as BiblioCraft.SeatEntity
2025-06-29 20:48:07 [FINEST] [BiblioCraft] Sent event FMLInitializationEvent to mod BiblioCraft
2025-06-29 20:48:07 [FINEST] [props] Sending event FMLInitializationEvent to mod props
2025-06-29 20:48:07 [FINEST] [props] Sent event FMLInitializationEvent to mod props
2025-06-29 20:48:07 [FINEST] [lionking] Sending event FMLInitializationEvent to mod lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1200) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1201) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemSlab(1202) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1203) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemLeaves(1204) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1205) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1206) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1207) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemLeaves(1208) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1209) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1210) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1211) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1212) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemSlab(1213) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1214) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1215) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1216) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(217) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1218) owned by lionking
